#filename theo_tt tshift obs_tt polarity stnm netwk rayp stla stlo stel evla evlo evdp dist az baz snr xcoeff0 ccmean maxamp
AU.KDU.00.BHZ.M.2025.087.062500.SAC 529.194659 5.881043 535.075702 -1 KDU AU 0.068365 -12.686900 132.472702 46.000000 22.013000 95.921997 35.000000 49.795651 130.379473 313.603092 11.084103 1.000000 0.946606 0.574082
AU.RMQ.00.BHZ.M.2025.087.062500.SAC 670.172414 8.207225 678.379639 -1 RMQ AU 0.054952 -26.489000 148.755005 360.000000 22.013000 95.921997 35.000000 70.363348 130.645279 308.205474 16.143446 1.000000 0.937103 0.411228
AU.DRS.00.BHZ.M.2025.087.062737.SAC 519.400904 6.163241 525.564145 -1 DRS AU 0.069211 -12.431300 130.899307 44.000000 22.013000 95.921997 35.000000 48.515267 131.554993 314.712496 14.429635 1.000000 0.948998 0.535000
2O.BTL09.00.BHZ.M.2025.087.062500.SAC 559.978762 6.155996 566.134758 -1 BTL09 2O 0.065666 -16.258949 134.863159 178.000000 22.013000 95.921997 35.000000 53.926704 131.611904 313.765085 13.746306 1.000000 0.943774 0.493268
S1.AUDHS..BHZ.M.2025.087.062737.SAC 519.093630 5.429410 524.523040 -1 AUDHS S1 0.069237 -12.440000 130.832993 26.000000 22.013000 95.921997 35.000000 48.475304 131.624184 314.772536 23.990150 1.000000 0.956323 0.439240
AU.DPH.00.BHZ.M.2025.087.062737.SAC 519.287160 6.168844 525.456004 -1 DPH AU 0.069220 -12.466700 130.842300 45.000000 22.013000 95.921997 35.000000 48.500474 131.640814 314.781528 14.204228 1.000000 0.945416 0.514401
AU.QIS.00.BHZ.M.2025.087.062500.SAC 603.928237 6.908091 610.836328 -1 QIS AU 0.061599 -20.557699 139.605194 450.000000 22.013000 95.921997 35.000000 60.139383 131.672122 312.298494 14.815953 1.000000 0.935282 0.467556
2O.BTL10.00.BHZ.M.2025.087.062822.SAC 563.950028 6.136864 570.086892 -1 BTL10 2O 0.065310 -16.693541 135.215942 276.000000 22.013000 95.921997 35.000000 54.470498 131.708428 313.721341 14.110125 1.000000 0.946389 0.502014
AU.MTN.00.BHZ.M.2025.087.062500.SAC 522.866457 5.964370 528.830827 -1 MTN AU 0.068915 -12.843600 131.132706 137.399994 22.013000 95.921997 35.000000 48.965986 131.729107 314.776022 13.498114 1.000000 0.948993 0.558699
2O.BTL04.00.BHZ.M.2025.087.062500.SAC 553.159665 5.969062 559.128727 -1 BTL04 2O 0.066274 -15.842380 133.934326 313.000000 22.013000 95.921997 35.000000 52.995814 132.014083 314.260733 13.649303 1.000000 0.947761 0.541251
S1.AUKAT..BHZ.M.2025.087.062755.SAC 537.509760 5.238060 542.747820 -1 AUKAT S1 0.067641 -14.462400 132.282898 122.000000 22.013000 95.921997 35.000000 50.894966 132.192698 314.802309 21.911100 1.000000 0.956593 0.455404
AU.ARMA..BHZ.M.2025.087.062500.SAC 696.351948 8.906657 705.258605 -1 ARMA AU 0.052040 -30.418301 151.629303 1112.000000 22.013000 95.921997 35.000000 74.763273 132.265859 307.317727 15.119244 1.000000 0.939736 0.422570
2O.BTL01.00.BHZ.M.2025.087.062500.SAC 542.692590 5.813307 548.505897 -1 BTL01 2O 0.067193 -15.194140 132.540787 179.000000 22.013000 95.921997 35.000000 51.585798 132.628318 315.008403 14.334749 1.000000 0.938844 0.535693
2O.BTL02.00.BHZ.M.2025.087.062500.SAC 548.889232 5.607529 554.496761 -1 BTL02 2O 0.066650 -16.097919 132.828934 241.000000 22.013000 95.921997 35.000000 52.419313 133.183771 315.271830 14.456832 1.000000 0.942276 0.509878
2O.BTL06.00.BHZ.M.2025.087.062500.SAC 558.671835 6.113855 564.785690 -1 BTL06 2O 0.065783 -17.046459 133.803116 0.233000 22.013000 95.921997 35.000000 53.747991 133.187814 314.996378 13.628983 1.000000 0.948945 0.527628
S1.AUPHS..BHZ.M.2025.087.063034.SAC 695.847515 7.821799 703.669314 -1 AUPHS S1 0.052099 -31.099001 150.894302 404.000000 22.013000 95.921997 35.000000 74.676443 133.224798 307.944479 19.396918 1.000000 0.956734 0.379019
AU.QLP.00.BHZ.M.2025.087.062500.SAC 651.172962 7.416158 658.589120 -1 QLP AU 0.056933 -26.583700 144.235001 210.000000 22.013000 95.921997 35.000000 67.307525 133.502198 311.252130 14.098127 1.000000 0.924525 0.446802
S1.AULRC..BHZ.M.2025.087.063016.SAC 678.064508 6.727192 684.791700 -1 AULRC S1 0.054100 -29.426201 147.979004 145.000000 22.013000 95.921997 35.000000 71.665039 133.514893 309.497536 8.475895 1.000000 0.951383 0.383036
2O.BTL03.00.BHZ.M.2025.087.062500.SAC 554.245628 5.839396 560.085024 -1 BTL03 2O 0.066178 -16.864861 133.096115 234.000000 22.013000 95.921997 35.000000 53.142737 133.628161 315.464160 13.461829 1.000000 0.948566 0.534978
YW.MSWL1.00.BHZ.M.2025.087.063038.SAC 700.031416 8.090412 708.121828 -1 MSWL1 YW 0.051615 -32.264858 150.907089 345.000000 22.013000 95.921997 35.000000 75.401781 134.166459 308.179072 14.820534 1.000000 0.934474 0.401896
YW.MSWL6.00.BHZ.M.2025.087.063038.SAC 700.275399 8.048452 708.323851 -1 MSWL6 YW 0.051588 -32.321140 150.919113 242.000000 22.013000 95.921997 35.000000 75.444483 134.205591 308.182423 15.903558 1.000000 0.927728 0.408667
AU.NTLH.00.BHZ.M.2025.087.062500.SAC 705.279335 8.019658 713.298993 -1 NTLH AU 0.051016 -32.898300 151.703003 64.000000 22.013000 95.921997 35.000000 76.320271 134.253650 307.771597 13.097103 1.000000 0.938324 0.394558
YW.MSWL3.00.BHZ.M.2025.087.063039.SAC 700.558948 8.055666 708.614614 -1 MSWL3 YW 0.051555 -32.393299 150.926834 276.000000 22.013000 95.921997 35.000000 75.494109 134.259916 308.191819 15.592732 1.000000 0.933002 0.408232
YW.MSWL2.00.BHZ.M.2025.087.063038.SAC 699.742446 7.911188 707.653634 -1 MSWL2 YW 0.051648 -32.379581 150.724518 251.000000 22.013000 95.921997 35.000000 75.351205 134.358474 308.324806 13.679605 1.000000 0.930437 0.396190
YW.RDK10.00.BHZ.M.2025.087.063039.SAC 701.002466 8.087510 709.089976 -1 RDK10 YW 0.051505 -32.537663 150.909622 169.000000 22.013000 95.921997 35.000000 75.571734 134.386198 308.232369 14.892985 1.000000 0.941789 0.405294
AU.MGCD.00.BHZ.M.2025.087.062500.SAC 704.125979 7.915290 712.041269 -1 MGCD AU 0.051148 -33.209599 151.109207 285.000000 22.013000 95.921997 35.000000 76.118411 134.822448 308.229908 16.589416 1.000000 0.928065 0.375409
AU.WB10..BHZ.M.2025.087.062500.SAC 575.467433 6.524232 581.991665 -1 WB10 AU 0.064257 -19.767099 134.392807 362.000000 22.013000 95.921997 35.000000 56.070746 135.023764 315.862938 15.253834 1.000000 0.957862 0.539332
AU.WB9..BHZ.M.2025.087.062500.SAC 575.550014 5.781611 581.331625 -1 WB9 AU 0.064249 -19.791401 134.384003 360.000000 22.013000 95.921997 35.000000 56.082335 135.051261 315.881219 25.732441 1.000000 0.965348 0.458243
AU.WR10..BHZ.M.2025.087.062500.SAC 577.138321 6.030882 583.169203 -1 WR10 AU 0.064101 -19.959700 134.540497 353.000000 22.013000 95.921997 35.000000 56.305226 135.064410 315.835309 24.551151 1.000000 0.963457 0.471001
AU.WB8..BHZ.M.2025.087.062834.SAC 575.649638 5.791480 581.441118 -1 WB8 AU 0.064240 -19.813900 134.380798 356.000000 22.013000 95.921997 35.000000 56.096316 135.072676 315.894217 25.591837 1.000000 0.964494 0.462993
AU.WR9..BHZ.M.2025.087.062500.SAC 577.008502 5.943786 582.952288 -1 WR9 AU 0.064113 -19.957701 134.514893 360.000000 22.013000 95.921997 35.000000 56.287008 135.083543 315.854635 24.068899 1.000000 0.960916 0.466263
AU.WR8..BHZ.M.2025.087.062835.SAC 576.931599 6.703271 583.634870 -1 WR8 AU 0.064120 -19.955799 134.500504 367.000000 22.013000 95.921997 35.000000 56.276216 135.093652 315.865141 14.409294 1.000000 0.956749 0.547163
AU.WB7..BHZ.M.2025.087.062834.SAC 575.780624 5.750513 581.531137 -1 WB7 AU 0.064227 -19.840799 134.379501 416.000000 22.013000 95.921997 35.000000 56.114697 135.096201 315.907739 25.627469 1.000000 0.959278 0.463616
AU.WR7..BHZ.M.2025.087.062500.SAC 576.814096 5.927981 582.742077 -1 WR7 AU 0.064131 -19.955200 134.475998 355.000000 22.013000 95.921997 35.000000 56.259726 135.113079 315.884261 23.708478 1.000000 0.962329 0.464509
AU.WB6..BHZ.M.2025.087.062500.SAC 575.795553 5.759384 581.554937 -1 WB6 AU 0.064226 -19.855000 134.367203 365.000000 22.013000 95.921997 35.000000 56.116792 135.118089 315.924082 25.389418 1.000000 0.960029 0.466547
AU.WB5..BHZ.M.2025.087.062500.SAC 575.909112 5.726489 581.635601 -1 WB5 AU 0.064215 -19.878201 134.366196 371.000000 22.013000 95.921997 35.000000 56.132728 135.138274 315.935643 26.001746 1.000000 0.961821 0.470789
AU.WR5..BHZ.M.2025.087.062500.SAC 576.585970 5.876798 582.462768 -1 WR5 AU 0.064152 -19.952200 134.430405 364.000000 22.013000 95.921997 35.000000 56.227713 135.147677 315.918989 25.482392 1.000000 0.963825 0.460090
AU.WB4..BHZ.M.2025.087.062834.SAC 576.004580 5.789427 581.794007 -1 WB4 AU 0.064207 -19.903601 134.358902 381.000000 22.013000 95.921997 35.000000 56.146125 135.165414 315.953202 23.720678 1.000000 0.962616 0.465533
AU.WR4..BHZ.M.2025.087.062500.SAC 576.465216 5.806471 582.271687 -1 WR4 AU 0.064164 -19.950300 134.406601 374.000000 22.013000 95.921997 35.000000 56.210767 135.165477 315.936980 25.642139 1.000000 0.961709 0.454220
AU.WC2..BHZ.M.2025.087.062500.SAC 576.146494 5.841217 581.987711 -1 WC2 AU 0.064193 -19.925400 134.365494 375.000000 22.013000 95.921997 35.000000 56.166040 135.178217 315.958067 24.283365 1.000000 0.960656 0.460072
AU.WR3..BHZ.M.2025.087.062834.SAC 576.364144 5.867671 582.231815 -1 WR3 AU 0.064173 -19.948500 134.386902 377.000000 22.013000 95.921997 35.000000 56.196584 135.180025 315.951770 25.836301 1.000000 0.965029 0.464770
AU.WB3..BHZ.M.2025.087.062834.SAC 576.087642 5.791026 581.878668 -1 WB3 AU 0.064199 -19.923000 134.355499 384.000000 22.013000 95.921997 35.000000 56.157782 135.184367 315.964887 25.328662 1.000000 0.962618 0.466008
AU.WR2..BHZ.M.2025.087.062500.SAC 576.241702 5.819925 582.061627 -1 WR2 AU 0.064184 -19.946899 134.362396 385.000000 22.013000 95.921997 35.000000 56.179401 135.198666 315.970474 25.308881 1.000000 0.963643 0.466698
AU.WC1..BHZ.M.2025.087.062500.SAC 576.017775 5.740127 581.757902 -1 WC1 AU 0.064205 -19.924299 134.339096 392.000000 22.013000 95.921997 35.000000 56.147977 135.198830 315.978509 25.001956 1.000000 0.961308 0.464398
AU.WC3..BHZ.M.2025.087.062834.SAC 576.346218 5.872420 582.218638 -1 WC3 AU 0.064175 -19.958700 134.371902 382.000000 22.013000 95.921997 35.000000 56.194068 135.200751 315.968387 25.018025 1.000000 0.964680 0.469741
AU.WB2..BHZ.M.2025.087.062834.SAC 576.168148 6.494784 582.662932 -1 WB2 AU 0.064191 -19.942801 134.351105 388.000000 22.013000 95.921997 35.000000 56.169079 135.204457 315.977540 15.040590 1.000000 0.953371 0.549954
AU.WB1..BHZ.M.2025.087.062834.SAC 576.230930 5.819498 582.050428 -1 WB1 AU 0.064185 -19.959400 134.346405 394.000000 22.013000 95.921997 35.000000 56.177890 135.222123 315.988949 24.532432 1.000000 0.963440 0.470592
AU.WC4..BHZ.M.2025.087.062500.SAC 576.212471 5.843751 582.056222 -1 WC4 AU 0.064187 -19.961901 134.339706 388.000000 22.013000 95.921997 35.000000 56.175299 135.229669 315.995424 24.770568 1.000000 0.965099 0.474103
AU.RIV.00.BHZ.M.2025.087.062500.SAC 706.484363 7.771559 714.255922 -1 RIV AU 0.050877 -33.829399 151.158295 25.000000 22.013000 95.921997 35.000000 76.533541 135.296419 308.313980 14.796674 1.000000 0.926005 0.401303
S1.AUTKS..BHZ.M.2025.087.063044.SAC 705.840567 7.292482 713.133049 -1 AUTKS S1 0.050952 -33.784599 151.025406 95.000000 22.013000 95.921997 35.000000 76.419035 135.331045 308.395953 20.355337 1.000000 0.942107 0.343634
AU.SYDS.00.BHZ.M.2025.087.062500.SAC 707.075333 7.723821 714.799154 -1 SYDS AU 0.050808 -33.929699 151.224304 27.000000 22.013000 95.921997 35.000000 76.638653 135.342203 308.287721 15.638443 1.000000 0.915646 0.393103
AU.YARR.00.BHZ.M.2025.087.062500.SAC 703.991406 7.760969 711.752375 -1 YARR AU 0.051163 -33.617401 150.687698 19.000000 22.013000 95.921997 35.000000 76.094858 135.377144 308.594202 16.034355 1.000000 0.933767 0.404561
S1.AUDCS..BHZ.M.2025.087.063029.SAC 691.219302 6.864051 698.083353 -1 AUDCS S1 0.052637 -32.233398 148.627808 276.000000 22.013000 95.921997 35.000000 73.879771 135.401900 309.720384 18.010247 1.000000 0.955038 0.381494
GE.SOEI..BHZ.D.2025.087.062626.SAC 468.652089 5.418399 474.070488 -1 SOEI GE 0.073328 -9.755300 124.267197 1047.000000 22.013000 95.921997 35.000000 42.112511 135.676787 318.889087 14.952242 1.000000 0.959962 0.451666
AU.MABG.00.BHZ.M.2025.087.062500.SAC 705.874115 7.737910 713.612025 -1 MABG AU 0.050948 -34.072102 150.760101 132.000000 22.013000 95.921997 35.000000 76.425002 135.703692 308.630849 16.468965 1.000000 0.916528 0.412645
AU.OKDL.00.BHZ.M.2025.087.062500.SAC 704.838124 8.060531 712.898655 -1 OKDL AU 0.051066 -34.070702 150.480499 508.000000 22.013000 95.921997 35.000000 76.243051 135.852196 308.822309 16.374668 1.000000 0.947647 0.405681
AU.WTPK.00.BHZ.M.2025.087.062500.SAC 705.957397 7.802340 713.759737 -1 WTPK AU 0.050938 -34.221699 150.638901 199.000000 22.013000 95.921997 35.000000 76.439815 135.888394 308.741880 15.009123 1.000000 0.937820 0.420677
AU.WOLH.00.BHZ.M.2025.087.062500.SAC 707.461064 7.803202 715.264266 -1 WOLH AU 0.050763 -34.407001 150.873993 91.000000 22.013000 95.921997 35.000000 76.707259 135.911758 308.614734 15.345111 1.000000 0.936557 0.410231
AU.CMSA.00.BHZ.M.2025.087.062500.SAC 677.270567 7.480476 684.751043 -1 CMSA AU 0.054187 -31.537500 145.691605 220.000000 22.013000 95.921997 35.000000 71.532651 136.557048 311.612993 13.887720 1.000000 0.933791 0.437698
AU.INKA.00.BHZ.M.2025.087.062500.SAC 641.556875 7.076564 648.633439 -1 INKA AU 0.057916 -27.740999 140.745605 112.000000 22.013000 95.921997 35.000000 65.802571 136.727483 314.123246 17.631562 1.000000 0.924361 0.430185
S1.AUUHS..BHZ.M.2025.087.063048.SAC 709.353839 6.777881 716.131720 -1 AUUHS S1 0.050543 -35.358898 150.469604 44.000000 22.013000 95.921997 35.000000 77.043911 136.886638 309.065675 23.288868 1.000000 0.951019 0.362760
GE.MMRI..BHZ.2025.087.0626.SAC 450.982262 4.780191 455.762453 -1 MMRI GE 0.074638 -8.635700 122.237602 137.000000 22.013000 95.921997 35.000000 39.963084 136.899639 320.134792 20.724785 1.000000 0.925330 0.497251
AU.YNG.00.BHZ.M.2025.087.062500.SAC 698.049717 7.446080 705.495797 -1 YNG AU 0.051842 -34.298000 148.396301 460.000000 22.013000 95.921997 35.000000 75.055516 137.170307 310.317826 13.836729 1.000000 0.943899 0.454727
AU.CNB.00.BHZ.M.2025.087.062500.SAC 705.264222 7.408318 712.672540 -1 CNB AU 0.051018 -35.314999 149.363297 853.000000 22.013000 95.921997 35.000000 76.317626 137.443173 309.832821 13.601031 1.000000 0.926440 0.446608
S1.AUANU..BHZ.M.2025.087.063043.SAC 704.256530 6.764341 711.020871 -1 AUANU S1 0.051133 -35.283901 149.113907 555.000000 22.013000 95.921997 35.000000 76.141260 137.553582 310.003024 25.190848 1.000000 0.962774 0.400016
AU.PHB.00.BHZ.M.2025.087.062500.SAC 704.377667 7.316643 711.694310 -1 PHB AU 0.051119 -35.306999 149.124100 609.000000 22.013000 95.921997 35.000000 76.162461 137.566260 310.000147 13.552731 1.000000 0.926887 0.426378
S1.AUMHS..BHZ.M.2025.087.063043.SAC 704.458515 6.683469 711.141984 -1 AUMHS S1 0.051110 -35.363499 149.088806 615.000000 22.013000 95.921997 35.000000 76.176611 137.629909 310.035666 16.082218 1.000000 0.950176 0.376144
G.CAN.00.BHZ.M.2025.087.062500.SAC 703.963559 7.776826 711.740385 -1 CAN G 0.051166 -35.318714 148.996323 700.000000 22.013000 95.921997 35.000000 76.089984 137.644830 310.092713 13.271737 1.000000 0.954379 0.474562
S1.AUMTS..BHZ.M.2025.087.063042.SAC 703.964153 7.045856 711.010009 -1 AUMTS S1 0.051166 -35.318802 148.996399 667.000000 22.013000 95.921997 35.000000 76.090088 137.644857 310.092676 8.465569 1.000000 0.963301 0.389280
S1.AUGRF..BHZ.M.2025.087.063028.SAC 689.514362 6.769682 696.284044 -1 AUGRF S1 0.052830 -34.285801 146.059006 132.000000 22.013000 95.921997 35.000000 73.590320 138.485001 311.987832 19.324476 1.000000 0.965922 0.397199
S1.AUALC..BHZ.M.2025.087.062851.SAC 593.308730 6.605573 599.914303 -1 AUALC S1 0.062568 -23.689899 133.883499 573.000000 22.013000 95.921997 35.000000 58.601192 138.606673 317.980449 23.542038 1.000000 0.965347 0.481806
S1.AUSMG..BHZ.M.2025.087.063045.SAC 706.624842 7.158926 713.783768 -1 AUSMG S1 0.050860 -36.416100 148.608398 951.000000 22.013000 95.921997 35.000000 76.558527 138.715113 310.571281 21.865170 1.000000 0.961794 0.393072
AU.MILA.00.BHZ.M.2025.087.062500.SAC 710.827735 7.903384 718.731119 -1 MILA AU 0.050372 -37.054699 149.154999 785.000000 22.013000 95.921997 35.000000 77.306061 138.921061 310.290575 13.907505 1.000000 0.959110 0.452866
AU.STKA..BHZ.M.2025.087.062500.SAC 663.112895 7.269406 670.382301 -1 STKA AU 0.055698 -31.875700 141.596405 230.000000 22.013000 95.921997 35.000000 69.216173 139.356016 314.701506 14.047181 1.000000 0.961126 0.516050
AU.OOD.00.BHZ.M.2025.087.062500.SAC 621.426778 6.812880 628.239658 -1 OOD AU 0.059892 -27.794399 135.688004 162.199997 22.013000 95.921997 35.000000 62.730417 140.356611 318.051173 17.060652 1.000000 0.956563 0.516068
AU.LCRK.00.BHZ.M.2025.087.062500.SAC 643.953479 7.062453 651.015932 -1 LCRK AU 0.057672 -30.447201 138.216202 207.000000 22.013000 95.921997 35.000000 66.174645 140.529818 316.894775 16.352466 1.000000 0.960401 0.506991
S1.AUMAG..BHZ.M.2025.087.063030.SAC 692.083832 6.930765 699.014597 -1 AUMAG S1 0.052537 -36.101601 144.748199 127.000000 22.013000 95.921997 35.000000 74.028586 140.632278 313.338675 23.425201 1.000000 0.966948 0.421513
S1.AUSSC..BHZ.M.2025.087.063046.SAC 707.705816 6.931393 714.637209 -1 AUSSC S1 0.050735 -38.097698 147.082504 19.000000 22.013000 95.921997 35.000000 76.750791 140.839355 311.982202 19.400647 1.000000 0.966975 0.410415
AU.TOO.00.BHZ.M.2025.087.062500.SAC 700.403855 8.139586 708.543441 -1 TOO AU 0.051573 -37.571400 145.490601 604.000000 22.013000 95.921997 35.000000 75.466965 141.318646 313.073044 15.732003 1.000000 0.963683 0.469306
AU.YAPP.00.BHZ.M.2025.087.062500.SAC 650.911529 7.248118 658.159647 -1 YAPP AU 0.056960 -31.866301 138.311905 267.000000 22.013000 95.921997 35.000000 67.266501 141.514626 317.232854 16.203087 1.000000 0.962528 0.512067
AU.FITZ..BHZ.M.2025.087.062500.SAC 526.156559 6.481052 532.637611 -1 FITZ AU 0.068631 -18.098200 125.640297 110.000000 22.013000 95.921997 35.000000 49.395696 141.559679 322.665586 19.714065 1.000000 0.964470 0.551028
S1.AURMK..BHZ.M.2025.087.063008.SAC 670.028848 6.587530 676.616378 -1 AURMK S1 0.054967 -34.172798 140.740402 26.000000 22.013000 95.921997 35.000000 70.339778 141.620054 315.947057 20.762258 1.000000 0.967887 0.443433
AU.GVL.00.BHZ.M.2025.087.062500.SAC 698.645672 8.204107 706.849779 -1 GVL AU 0.051774 -37.621399 144.899002 185.000000 22.013000 95.921997 35.000000 75.159248 141.689739 313.527499 16.572311 1.000000 0.964280 0.494504
S1.AUKSC..BHZ.M.2025.087.063039.SAC 700.859096 7.315330 708.174426 -1 AUKSC S1 0.051521 -37.968399 145.158401 50.000000 22.013000 95.921997 35.000000 75.546641 141.803633 313.397157 23.246477 1.000000 0.966332 0.395715
AU.MLBS.00.BHZ.M.2025.087.062500.SAC 699.446771 8.137527 707.584298 -1 MLBS AU 0.051682 -37.829151 144.894363 9.000000 22.013000 95.921997 35.000000 75.299456 141.847978 313.570442 16.525258 1.000000 0.963086 0.474895
S1.AUAPY..BHZ.M.2025.087.062858.SAC 599.693201 6.445380 606.138581 -1 AUAPY S1 0.062002 -26.284401 132.135300 670.000000 22.013000 95.921997 35.000000 59.521358 141.978961 320.447917 30.860847 1.000000 0.964637 0.469591
AU.HTT.00.BHZ.M.2025.087.062500.SAC 660.296880 7.451421 667.748301 -1 HTT AU 0.055993 -33.430599 138.921707 708.000000 22.013000 95.921997 35.000000 68.760890 142.251164 317.178416 16.082997 1.000000 0.962874 0.519818
S1.AURSC..BHZ.M.2025.087.063040.SAC 701.541792 7.264719 708.806511 -1 AURSC S1 0.051443 -38.368000 144.886597 23.000000 22.013000 95.921997 35.000000 75.666127 142.255032 313.676665 24.020193 1.000000 0.965199 0.419585
S1.AUMTC..BHZ.M.2025.087.063034.SAC 695.206363 7.382612 702.588975 -1 AUMTC S1 0.052173 -37.608898 143.877106 48.000000 22.013000 95.921997 35.000000 74.566079 142.264068 314.300340 12.042586 1.000000 0.966895 0.434864
S1.AUJCS..BHZ.M.2025.087.062957.SAC 658.152532 6.695765 664.848297 -1 AUJCS S1 0.056215 -33.204700 138.609802 464.000000 22.013000 95.921997 35.000000 68.418148 142.293080 317.364974 21.349231 1.000000 0.964241 0.457306
AU.GEXS.00.BHZ.M.2025.087.062500.SAC 698.947667 8.110006 707.057673 -1 GEXS AU 0.051739 -38.200802 144.289993 10.000000 22.013000 95.921997 35.000000 75.212103 142.467225 314.099336 17.317965 1.000000 0.965809 0.471444
AU.GLAD.00.BHZ.M.2025.087.063100.SAC 721.347820 7.930379 729.278199 -1 GLAD AU 0.049121 -40.982498 148.009995 0.000000 22.013000 95.921997 35.000000 79.207244 142.545189 311.744500 13.582859 1.000000 0.947044 0.456589
AU.NAPP.00.BHZ.M.2025.087.062500.SAC 656.409186 7.134330 663.543516 -1 NAPP AU 0.056395 -33.182800 138.147797 181.000000 22.013000 95.921997 35.000000 68.140506 142.585201 317.725548 15.244375 1.000000 0.960014 0.507291
